-14.9994
 -12.9936
 -10.9997
 -8.9995
 -7.0016
 -5.0006
 -3.0053
 -1.0026
 14.9994
 12.9936
 10.9997
 9.0030
 7.0016
 5.0006
 2.9981
 0.9990
