-15.0027
 -13.0038
 -11.0066
 -9.0030
 -7.0016
 -5.0006
 -2.9910
 -0.9990
 14.9994
 13.0038
 11.0032
 9.0065
 7.0016
 4.9900
 2.9946
 0.9954
